SampleID,Block,Time,Chamber,Fragmentation,Position,SampleControl,Notes,Date collected,Date analyzed,Temperature ( C) lab,Pressure (kPa) lab,_mol / ml,Calibration Date (most recent),C2H4 calibration slope,C2H2 Calibration slope,C2H2 Height,C2H2 Area,C2H2 _mol,C2H2 _mol (calc),_mol C2H2 / injection,C2H4 Height,C2H4 Area,C2H4 _mol,C2H4 _mol (calc),_mol C2H4 / injection,%C2H4 ml,%C2H4 ARA,Control,Blank,ARA (_mol/ml),ARA (_mol·m-2·d-1),ARA* (_mol/ml),ARA* (_mol·m-2·d-1)
32C-2.1c,3,2,C,2,1,control,,,2011-01-20,24,106.0,42.925294,2010-09-21,265823000,319985600,637017,5790227,0.018095,0.018095,0.018095,4118,41566,0.000156,0.000156,0.000156,0.000004,0.008567296,,0.000022,,,,
32C-2.0,3,2,C,2,0,Sample,,,2011-01-20,24,106.0,42.925294,2010-09-21,265823000,319985600,46750805,429226768,1.341394,1.341394,1.341394,1378,8391,0.000032,0.000032,0.000032,0.000001,2.35318E-05,0.000222,0.000022,-0.000212,-17.7,0.000010,0.8
32C-2.1,3,2,C,2,1,Sample,,,2011-01-20,24,106.0,42.925294,2010-09-21,265823000,319985600,44182332,398257292,1.244610,1.244610,1.244610,5272,45198,0.000170,0.000170,0.000170,0.000004,0.000136595,0.000156,0.000022,-0.000008,-0.7,0.000148,12.3
32C-2.S,3,2,C,2,S,Sample,,,2011-01-20,24,105.9,42.884798,2010-09-21,265823000,319985600,46159682,427624602,1.336387,1.336387,1.336387,17981,159196,0.000599,0.000599,0.000599,0.000014,0.000447933,0.000189,0.000022,0.000388,32.3,0.000577,48.1
32C-2.W,3,2,C,2,W,Sample,,,2011-01-20,24,105.9,42.884798,2010-09-21,265823000,319985600,43999968,397710230,1.242901,1.242900,1.242901,29179,268308,0.001009,0.001009,0.001009,0.000024,0.000811432,0.000189,0.000022,0.000798,66.5,0.000987,82.2
32C-3.0c,3,2,C,3,0,control,,,2011-01-20,24,105.9,42.884798,2010-09-21,265823000,319985600,921485,8435129,0.026361,0.026361,0.026361,3808,40393,0.000152,0.000152,0.000152,0.000004,0.005731338,,0.000022,,,,
32C-3.1c,3,2,C,3,1,control,,,2011-01-20,24,105.9,42.884798,2010-09-21,265823000,319985600,1008308,9366441,0.029271,0.029271,0.029271,4705,48238,0.000181,0.000181,0.000181,0.000004,0.006161245,,0.000022,,,,
32C-3.0,3,2,C,3,0,Sample,,,2011-01-20,24,105.9,42.884798,2010-09-21,265823000,319985600,42332751,386073327,1.206534,1.206533,1.206534,1601,9502,0.000036,0.000036,0.000036,0.000001,2.96258E-05,0.000152,0.000022,-0.000138,-11.5,0.000014,1.1
32C-3.1,3,2,C,3,1,Sample,,,2011-01-20,24,105.9,42.884798,2010-09-21,265823000,319985600,52950778,472237889,1.475810,1.475810,1.475810,12381,104932,0.000395,0.000395,0.000395,0.000009,0.000267405,0.000181,0.000022,0.000192,16.0,0.000373,31.1
32C-3.S,3,2,C,3,S,Sample,,,2011-01-20,24,105.9,42.884798,2010-09-21,265823000,319985600,53158622,475195920,1.485054,1.485054,1.485054,4941,41040,0.000154,0.000154,0.000154,0.000004,0.000103951,0.000167,0.000022,-0.000035,-2.9,0.000132,11.0
32C-3.E,3,2,C,3,E,Sample,,,2011-01-20,24,105.9,42.884798,2010-09-21,265823000,319985600,41181394,390391450,1.220028,1.220028,1.220028,4839,40083,0.000151,0.000151,0.000151,0.000004,0.000123579,0.000167,0.000022,-0.000038,-3.2,0.000129,10.7
32C-4.0c,3,2,C,4,0,control,,,2011-01-21,24,104.7,42.398852,2010-09-21,265823000,319985600,991164,9139350,0.028562,0.028562,0.028562,3593,36550,0.000137,0.000137,0.000137,0.000003,0.004790979,,0.000022,,,,
32C-4.1c,3,2,C,4,1,control,,,2011-01-21,24,104.7,42.398852,2010-09-21,265823000,319985600,4080,39115,0.000122,0.000122,0.000122,3880,40850,0.000154,0.000154,0.000154,0.000004,0.556963147,,0.000022,,,,
32C-4.0,3,2,C,4,0,Sample,,,2011-01-21,24,104.7,42.398852,2010-09-21,265823000,319985600,54338602,480219584,1.500754,1.500754,1.500754,1019,5469,0.000021,0.000021,0.000021,0.000000,1.37088E-05,0.000137,0.000022,-0.000138,-11.5,-0.000001,-0.1
32C-4.1,3,2,C,4,1,Sample,,,2011-01-21,24,104.7,42.398852,2010-09-21,265823000,319985600,56006084,471290173,1.472848,1.472848,1.472848,4330,29578,0.000111,0.000111,0.000111,0.000003,7.55415E-05,0.000154,0.000022,-0.000065,-5.4,0.000089,7.4
32C-4.N,3,2,C,4,N,Sample,,,2011-01-21,24,104.7,42.398852,2010-09-21,265823000,319985600,49023531,448236002,1.400801,1.400801,1.400801,760,3909,0.000015,0.000015,0.000015,0.000000,1.04977E-05,0.000146,0.000022,-0.000153,-12.7,-0.000007,-0.6
32C-4.E,3,2,C,4,E,Sample,,,2011-01-21,24,104.7,42.398852,2010-09-21,265823000,319985600,45895521,412485519,1.289075,1.289075,1.289075,2765,17883,0.000067,0.000067,0.000067,0.000002,5.21851E-05,0.000146,0.000022,-0.000101,-8.4,0.000045,3.7
42A-C,4,2,A,-,-,blank,,,2010-11-09,24,106.4,43.087276,2010-09-21,265823000,319985600,24249880,225181529,0.703724,0.703724,0.703724,410,1928,0.000007,0.000007,0.000007,0.000000,1.03064E-05,,0.000007,,,,
42A-1.0c,4,2,A,1,0,control,,,2010-11-09,24,106.4,43.087276,2010-09-21,265823000,319985600,874968,8376420,0.026177,0.026177,0.026177,3395,35285,0.000133,0.000133,0.000133,0.000003,0.005045137,,0.000007,,,,
42A-1.1c,4,2,A,1,1,control,,,2010-11-09,24,106.4,43.087276,2010-09-21,265823000,319985600,25116,295208,0.000923,0.000923,0.000923,3242,35205,0.000132,0.000132,0.000132,0.000003,0.125532905,,0.000007,,,,
42A-1.0,4,2,A,1,0,Sample,,,2010-11-09,24,106.4,43.087276,2010-09-21,265823000,319985600,44163866,410120423,1.281684,1.281684,1.281684,2624,17056,0.000064,0.000064,0.000064,0.000001,5.0059E-05,0.000133,0.000007,-0.000076,-6.3,0.000057,4.8
42A-1.1,4,2,A,1,1,Sample,,,2010-11-09,24,106.4,43.087276,2010-09-21,265823000,319985600,27377380,246477012,0.770275,0.770275,0.770275,875,10665,0.000040,0.000040,0.000040,0.000001,5.20834E-05,0.000132,0.000007,-0.000099,,,
42A-1.S,4,2,A,1,S,Sample,,,2010-11-09,24,106.5,43.127772,2010-09-21,265823000,319985600,41100380,360636422,1.127040,1.127040,1.127040,5064,42264,0.000159,0.000159,0.000159,0.000004,0.000141051,0.000133,0.000007,0.000019,,,
42A-1.W,4,2,A,1,W,Sample,,,2010-11-09,24,106.5,43.127772,2010-09-21,265823000,319985600,43026268,383504326,1.198505,1.198505,1.198505,2042,12343,0.000046,0.000046,0.000046,0.000001,3.87411E-05,0.000133,0.000007,-0.000094,,,
42A-2.0c,4,2,A,2,0,control,,,2010-12-06,23,103.5,42.054503,2010-09-21,265823000,319985600,739186,6721559,0.021006,0.021006,0.021006,3906,40671,0.000153,0.000153,0.000153,0.000004,0.007231042,,0.000007,,,,
42A-2.1c,4,2,A,2,1,control,,,2010-12-06,23,103.4,42.013870,2010-09-21,265823000,319985600,989193,8801225,0.027505,0.027505,0.027505,3649,36957,0.000139,0.000139,0.000139,0.000003,0.005029233,,0.000007,,,,
42A-2.0,4,2,A,2,0,Sample,,,2010-12-06,23,103.4,42.013870,2010-09-21,265823000,319985600,24478999,219901222,0.687222,0.687222,0.687222,4038,33652,0.000127,0.000127,0.000127,0.000003,0.000184179,0.000153,0.000007,-0.000033,-2.7,0.000120,10.0
42A-2.1,4,2,A,2,1,Sample,,,2010-12-06,23,103.4,42.013870,2010-09-21,265823000,319985600,11947912,100730705,0.314798,0.314798,0.314798,835,7739,0.000029,0.000029,0.000029,0.000001,9.24742E-05,0.000139,0.000007,-0.000117,-9.7,0.000022,1.8
42A-2.S,4,2,A,2,S,Sample,,,2010-12-06,23,103.4,42.013870,2010-09-21,265823000,319985600,46085261,416608100,1.301959,1.301959,1.301959,10693,92600,0.000348,0.000348,0.000348,0.000008,0.000267488,0.000146,0.000007,0.000195,16.3,0.000341,28.4
42A-2.E,4,2,A,2,E,Sample,,,2010-12-06,24,103.4,41.872409,2010-09-21,265823000,319985600,39303152,352076028,1.100287,1.100287,1.100287,1335,8113,0.000031,0.000031,0.000031,0.000001,2.77377E-05,0.000145,0.000007,-0.000121,-10.1,0.000024,2.0
42A-3.0c,4,2,A,3,0,control,,,2010-12-06,23,103.4,42.013870,2010-09-21,265823000,319985600,101339,938253,0.002932,0.002932,0.002932,3577,38131,0.000143,0.000143,0.000143,0.000003,0.046639437,,0.000007,,,,
42A-3.1c,4,2,A,3,1,control,,,2010-12-06,23,103.4,42.013870,2010-09-21,265823000,319985600,707687,6488665,0.020278,0.020278,0.020278,3859,40386,0.000152,0.000152,0.000152,0.000004,0.007436552,,0.000007,,,,
42A-3.0,4,2,A,3,0,Sample,,,2010-12-06,23,103.4,42.013870,2010-09-21,265823000,319985600,38747277,353397982,1.104419,1.104418,1.104419,3524,29000,0.000109,0.000109,0.000109,0.000003,9.87709E-05,0.000143,0.000007,-0.000041,-3.4,0.000102,8.5
42A-3.1,4,2,A,3,1,Sample,,,2010-12-06,23,103.4,42.013870,2010-09-21,265823000,319985600,37281944,339840809,1.062050,1.062050,1.062050,10177,88885,0.000334,0.000334,0.000334,0.000008,0.000314742,0.000152,0.000007,0.000175,14.6,0.000327,27.3
42A-3.N,4,2,A,3,N,Sample,,,2010-12-06,23,103.4,42.013870,2010-09-21,265823000,319985600,41509420,368069954,1.150271,1.150270,1.150271,2181,20554,0.000077,0.000077,0.000077,0.000002,6.72163E-05,0.000148,0.000007,-0.000077,-6.4,0.000070,5.8
42A-3.W,4,2,A,3,W,Sample,,,2010-12-06,23,103.3,41.973238,2010-09-21,265823000,319985600,44196094,388692293,1.214718,1.214718,1.214718,2363,21148,0.000080,0.000080,0.000080,0.000002,6.54897E-05,0.000147,0.000007,-0.000074,-6.2,0.000073,6.1
42A-4.0c,4,2,A,4,0,control,,,2010-12-07,23,103.7,42.135767,2010-09-21,265823000,319985600,782493,6934004,0.021670,0.021670,0.021670,3369,34458,0.000130,0.000130,0.000130,0.000003,0.005946394,,0.000007,,,,
42A-4.1c,4,2,A,4,1,control,,,2010-12-07,23,103.7,42.135767,2010-09-21,265823000,319985600,717356,6634360,0.020733,0.020733,0.020733,3596,37748,0.000142,0.000142,0.000142,0.000003,0.006802498,,0.000007,,,,
42A-4.0,4,2,A,4,0,Sample,,,2010-12-07,23,103.7,42.135767,2010-09-21,265823000,319985600,42876466,383107895,1.197266,1.197266,1.197266,2178,14322,0.000054,0.000054,0.000054,0.000001,4.49988E-05,0.000130,0.000007,-0.000083,-6.9,0.000047,3.9
42A-4.1,4,2,A,4,1,Sample,,,2010-12-07,23,103.7,42.135767,2010-09-21,265823000,319985600,44495825,401330466,1.254214,1.254214,1.254214,1535,9869,0.000037,0.000037,0.000037,0.000001,2.96003E-05,0.000142,0.000007,-0.000112,-9.3,0.000030,2.5
42A-4.N,4,2,A,4,N,Sample,,,2010-12-07,23,103.8,42.176400,2010-09-21,265823000,319985600,37031179,349564695,1.092439,1.092439,1.092439,1465,8958,0.000034,0.000034,0.000034,0.000001,3.08466E-05,0.000136,0.000007,-0.000109,-9.1,0.000027,2.3
42A-4.E,4,2,A,4,E,Sample,,,2010-12-07,23,103.8,42.176400,2010-09-21,265823000,319985600,46235748,410233174,1.282037,1.282036,1.282037,2754,18447,0.000069,0.000069,0.000069,0.000002,5.41264E-05,0.000136,0.000007,-0.000074,-6.2,0.000062,5.2
42B-1.0c,4,2,B,1,0,control,,,2010-12-07,23,103.8,42.176400,2010-09-21,265823000,319985600,764142,6915261,0.021611,0.021611,0.021611,3531,36616,0.000138,0.000138,0.000138,0.000003,0.006333458,,0.000007,,,,
42B-1.1c,4,2,B,1,1,control,,,2010-12-07,23,103.8,42.176400,2010-09-21,265823000,319985600,1242129,11572996,0.036167,0.036167,0.036167,4243,44325,0.000167,0.000167,0.000167,0.000004,0.004589265,,0.000007,,,,
42B-1.0,4,2,B,1,0,Sample,,,2010-12-07,23,103.9,42.217032,2010-09-21,265823000,319985600,45795974,416087966,1.300334,1.300333,1.300334,1564,8199,0.000031,0.000031,0.000031,0.000001,2.37194E-05,0.000138,0.000007,-0.000114,-9.5,0.000024,2.0
42B-1.1,4,2,B,1,1,Sample,,,2010-12-07,23,103.9,42.217032,2010-09-21,265823000,319985600,47854144,435292675,1.360351,1.360351,1.360351,6093,51030,0.000192,0.000192,0.000192,0.000005,0.000141098,0.000167,0.000007,0.000018,1.5,0.000185,15.4
42B-1.N,4,2,B,1,N,Sample,,,2010-12-07,23,103.9,42.217032,2010-09-21,265823000,319985600,41313734,381462779,1.192125,1.192125,1.192125,5700,48052,0.000181,0.000181,0.000181,0.000004,0.000151611,0.000153,0.000007,0.000021,1.8,0.000174,14.5
42B-1.W,4,2,B,1,W,Sample,,,2010-12-07,23,103.9,42.217032,2010-09-21,265823000,319985600,43337728,411642168,1.286440,1.286440,1.286440,5907,48855,0.000184,0.000184,0.000184,0.000004,0.000142845,0.000153,0.000007,0.000024,2.0,0.000177,14.8
42B-2.0c,4,2,B,2,0,control,,,2010-12-07,23,103.9,42.217032,2010-09-21,265823000,319985600,837499,7817162,0.024430,0.024430,0.024430,6590,70117,0.000264,0.000264,0.000264,0.000006,0.010681889,,0.000007,,,,
42B-2.1c,4,2,B,2,1,control,,,2010-12-07,23,103.9,42.217032,2010-09-21,265823000,319985600,8872,91932,0.000287,0.000287,0.000287,3265,34927,0.000131,0.000131,0.000131,0.000003,0.313814989,,0.000007,,,,
42B-2.0,4,2,B,2,0,Sample,,,2010-12-07,23,104.0,42.257664,2010-09-21,265823000,319985600,44177551,393740205,1.230494,1.230494,1.230494,11869,102942,0.000387,0.000387,0.000387,0.000009,0.000314618,0.000264,0.000007,0.000116,9.7,0.000380,31.7
42B-2.1,4,2,B,2,1,Sample,,,2010-12-07,23,104.0,42.257664,2010-09-21,265823000,319985600,50708725,472108581,1.475406,1.475406,1.475406,63222,625910,0.002355,0.002355,0.002355,0.000056,0.001593365,0.000131,0.000007,0.002217,184.8,0.002348,195.7
42B-2.S,4,2,B,2,S,Sample,,,2010-12-07,23,104.0,42.257664,2010-09-21,265823000,319985600,49820170,452002146,1.412570,1.412570,1.412570,72711,717637,0.002700,0.002700,0.002700,0.000064,0.001907537,0.000198,0.000007,0.002495,208.0,0.002693,224.4
42B-2.W,4,2,B,2,W,Sample,,,2010-12-07,23,104.0,42.257664,2010-09-21,265823000,319985600,44707530,404149975,1.263026,1.263026,1.263026,7738,65697,0.000247,0.000247,0.000247,0.000006,0.000195639,0.000198,0.000007,0.000042,3.5,0.000240,20.0
42B-3.0c,4,2,B,3,0,control,,,2010-12-07,23,104.0,42.257664,2010-09-21,265823000,319985600,960943,8728029,0.027276,0.027276,0.027276,6269,65405,0.000246,0.000246,0.000246,0.000006,0.0089399,,0.000007,,,,
42B-3.1c,4,2,B,3,1,control,,,2010-12-07,23,104.1,42.298297,2010-09-21,265823000,319985600,7478,97911,0.000306,0.000306,0.000306,3455,37949,0.000143,0.000143,0.000143,0.000003,0.318131842,,0.000007,,,,
42B-3.0,4,2,B,3,0,Sample,,,2010-12-07,23,104.1,42.298297,2010-09-21,265823000,319985600,38533679,346821161,1.083865,1.083865,1.083865,37952,363766,0.001368,0.001368,0.001368,0.000032,0.001260975,0.000246,0.000007,0.001115,92.9,0.001361,113.4
42B-3.1,4,2,B,3,1,Sample,,,2010-12-07,23,104.2,42.338929,2010-09-21,265823000,319985600,48438341,434449444,1.357716,1.357716,1.357716,12816,110675,0.000416,0.000416,0.000416,0.000010,0.00030656,0.000143,0.000007,0.000266,22.2,0.000409,34.1
42B-3.N,4,2,B,3,N,Sample,,,2010-12-07,23,104.3,42.379562,2010-09-21,265823000,319985600,35941870,327093051,1.022212,1.022212,1.022212,6524,55602,0.000209,0.000209,0.000209,0.000005,0.000204582,0.000195,0.000007,0.000007,0.6,0.000202,16.8
42B-3.E,4,2,B,3,E,Sample,,,2010-12-07,23,104.3,42.379562,2010-09-21,265823000,319985600,51395119,452036549,1.412678,1.412678,1.412678,2748,18416,0.000069,0.000069,0.000069,0.000002,4.90386E-05,0.000195,0.000007,-0.000133,-11.1,0.000062,5.2
42B-4.0c,4,2,B,4,0,control,,,2010-12-09,23,106.6,43.314106,2010-09-21,265823000,319985600,879970,7961675,0.024881,0.024881,0.024881,3920,40270,0.000151,0.000151,0.000151,0.000003,0.00605172,,0.000007,,,,
42B-4.1c,4,2,B,4,1,control,,,2010-12-09,23,106.6,43.314106,2010-09-21,265823000,319985600,1460,13152,0.000041,0.000041,0.000041,2795,31064,0.000117,0.000117,0.000117,0.000003,0.739798414,,0.000007,,,,
42B-4.0,4,2,B,4,0,Sample,,,2010-12-09,23,106.6,43.314106,2010-09-21,265823000,319985600,46200673,411813770,1.286976,1.286976,1.286976,7617,64062,0.000241,0.000241,0.000241,0.000006,0.000187222,0.000151,0.000007,0.000083,6.9,0.000234,19.5
42B-4.1,4,2,B,4,1,Sample,,,2010-12-09,23,106.7,43.354738,2010-09-21,265823000,319985600,49802082,441270212,1.379032,1.379031,1.379032,11341,95196,0.000358,0.000358,0.000358,0.000008,0.000259621,0.000117,0.000007,0.000234,19.5,0.000351,29.2
42B-4.S,4,2,B,4,S,Sample,,,2010-12-09,24,106.7,43.208763,2010-09-21,265823000,319985600,48340110,444754466,1.389920,1.389920,1.389920,4138,35344,0.000133,0.000133,0.000133,0.000003,9.56515E-05,0.000134,0.000007,-0.000008,-0.6,0.000126,10.5
42B-4.E,4,2,B,4,E,Sample,,,2010-12-09,24,106.7,43.208763,2010-09-21,265823000,319985600,46976600,427270311,1.335280,1.335280,1.335280,6842,57524,0.000216,0.000216,0.000216,0.000005,0.000162037,0.000134,0.000007,0.000075,6.3,0.000209,17.4
42C-1.0c,4,2,C,1,0,control,,,2010-12-09,24,106.7,43.208763,2010-09-21,265823000,319985600,376415,3415655,0.010674,0.010674,0.010674,3452,36391,0.000137,0.000137,0.000137,0.000003,0.012662616,,0.000007,,,,
42C-1.1c,4,2,C,1,1,control,,,2010-12-09,24,106.7,43.208763,2010-09-21,265823000,319985600,897144,8091675,0.025288,0.025288,0.025288,14547,156256,0.000588,0.000588,0.000588,0.000014,0.022717282,,0.000007,,,,
42C-1.0,4,2,C,1,0,Sample,,,2010-12-09,24,106.8,43.249258,2010-09-21,265823000,319985600,53291816,482795600,1.508804,1.508804,1.508804,2630,16637,0.000063,0.000063,0.000063,0.000001,4.14793E-05,0.000137,0.000007,-0.000081,-6.8,0.000056,4.7
42C-1.1,4,2,C,1,1,Sample,,,2010-12-09,24,106.8,43.249258,2010-09-21,265823000,319985600,54619557,486727859,1.521093,1.521093,1.521093,169080,1718758,0.006466,0.006466,0.006466,0.000150,0.004232766,0.000589,0.000007,0.005870,489.2,0.006459,538.2
42C-1.N,4,2,C,1,N,Sample,,,2010-12-09,24,106.9,43.289754,2010-09-21,265823000,319985600,40143689,358142998,1.119247,1.119247,1.119247,14314,124367,0.000468,0.000468,0.000468,0.000011,0.000417835,0.000363,0.000007,0.000098,8.1,0.000461,38.4
42C-1.W,4,2,C,1,W,Sample,,,2010-12-09,24,106.9,43.289754,2010-09-21,265823000,319985600,35941321,321554691,1.004904,1.004904,1.004904,79395,790696,0.002975,0.002975,0.002975,0.000069,0.00295127,0.000363,0.000007,0.002605,217.1,0.002968,247.3
42C-2.0c,4,2,C,2,0,control,,,2010-12-09,24,106.9,43.289754,2010-09-21,265823000,319985600,1003116,9425807,0.029457,0.029457,0.029457,3359,34646,0.000130,0.000130,0.000130,0.000003,0.004405093,,0.000007,,,,
42C-2.1c,4,2,C,2,1,control,,,2010-12-09,24,106.9,43.289754,2010-09-21,265823000,319985600,9214,195921,0.000612,0.000612,0.000612,3591,40456,0.000152,0.000152,0.000152,0.000004,0.199080491,,0.000007,,,,
42C-2.0,4,2,C,2,0,Sample,,,2010-12-09,24,107.0,43.330250,2010-09-21,265823000,319985600,57806414,522708302,1.633537,1.633537,1.633537,866,3572,0.000013,0.000013,0.000013,0.000000,8.22596E-06,0.000130,0.000007,-0.000124,-10.3,0.000006,0.5
42C-2.1,4,2,C,2,1,Sample,,,2010-12-09,24,107.0,43.330250,2010-09-21,265823000,319985600,56914334,511559505,1.598696,1.598695,1.598696,100044,990355,0.003726,0.003726,0.003726,0.000086,0.002324993,0.000152,0.000007,0.003567,297.2,0.003719,309.9
42C-2.S,4,2,C,2,S,Sample,,,2010-12-09,24,107.0,43.330250,2010-09-21,265823000,319985600,1180350,10899937,0.034064,0.034064,0.034064,13576,145528,0.000547,0.000547,0.000547,0.000013,0.015817437,0.000141,0.000007,0.000399,33.2,0.000540,45.0
42C-2.E,4,2,C,2,E,Sample,,,2010-12-09,24,107.0,43.330250,2010-09-21,265823000,319985600,51958856,462317645,1.444808,1.444808,1.444808,68320,663610,0.002496,0.002496,0.002496,0.000058,0.001724887,0.000141,0.000007,0.002348,195.7,0.002489,207.4
42C-3.0c,4,2,C,3,0,control,,,2010-12-10,23,107.0,43.476636,2010-09-21,265823000,319985600,1364,11683,0.000037,0.000037,0.000037,3478,37332,0.000140,0.000140,0.000140,0.000003,0.793665164,,0.000007,,,,
42C-3.1c,4,2,C,3,1,control,,,2010-12-10,23,107.0,43.476636,2010-09-21,265823000,319985600,828115,7322884,0.022885,0.022885,0.022885,14738,155184,0.000584,0.000584,0.000584,0.000013,0.024874993,,0.000007,,,,
42C-3.0,4,2,C,3,0,Sample,,,2010-12-10,24,106.7,43.208763,2010-09-21,265823000,319985600,51500725,432313236,1.351040,1.351040,1.351040,19305,167191,0.000629,0.000629,0.000629,0.000015,0.000465318,0.000139,0.000007,0.000483,40.2,0.000622,51.8
42C-3.1,4,2,C,3,1,Sample,,,2010-12-10,24,106.7,43.208763,2010-09-21,265823000,319985600,62483275,520454565,1.626494,1.626494,1.626494,117697,1132444,0.004260,0.004260,0.004260,0.000099,0.002612376,0.000580,0.000007,0.003673,306.0,0.004253,354.4
42C-3.S,4,2,C,3,S,Sample,,,2010-12-10,24,106.7,43.208763,2010-09-21,265823000,319985600,55332221,456445617,1.426457,1.426457,1.426457,61078,569160,0.002141,0.002141,0.002141,0.000050,0.001498759,0.000360,0.000007,0.001774,147.9,0.002134,177.8
42C-3.W,4,2,C,3,W,Sample,,,2010-12-10,24,106.7,43.208763,2010-09-21,265823000,319985600,55140696,459400679,1.435692,1.435692,1.435692,102164,981423,0.003692,0.003692,0.003692,0.000085,0.002564998,0.000360,0.000007,0.003325,277.1,0.003685,307.1
42C-4.0c,4,2,C,4,0,control,,,2010-12-10,24,106.8,43.249258,2010-09-21,265823000,319985600,810890,7172455,0.022415,0.022415,0.022415,3718,37896,0.000143,0.000143,0.000143,0.000003,0.006319897,,0.000007,,,,
42C-4.1c,4,2,C,4,1,control,,,2010-12-10,24,106.8,43.249258,2010-09-21,265823000,319985600,875894,8140255,0.025439,0.025439,0.025439,19653,216022,0.000813,0.000813,0.000813,0.000019,0.030955759,,0.000007,,,,
42C-4.0,4,2,C,4,0,Sample,,,2010-12-10,24,106.7,43.208763,2010-09-21,265823000,319985600,48166802,436007002,1.362583,1.362583,1.362583,888,3602,0.000014,0.000014,0.000014,0.000000,9.94452E-06,0.000143,0.000007,-0.000136,-11.3,0.000007,0.6
42C-4.1,4,2,C,4,1,Sample,,,2010-12-10,24,106.7,43.208763,2010-09-21,265823000,319985600,46222762,437257882,1.366493,1.366492,1.366493,129720,1346169,0.005064,0.005064,0.005064,0.000117,0.003692269,0.000812,0.000007,0.004245,353.7,0.005057,421.4
42C-4.N,4,2,C,4,N,Sample,,,2010-12-10,24,106.7,43.208763,2010-09-21,265823000,319985600,48740511,448711478,1.402287,1.402286,1.402287,1120,6331,0.000024,0.000024,0.000024,0.000001,1.69838E-05,0.000478,0.000007,-0.000461,-38.4,0.000017,1.4
42C-4.E,4,2,C,4,E,Sample,,,2010-12-10,24,106.7,43.208763,2010-09-21,265823000,319985600,50396251,459044707,1.434579,1.434579,1.434579,822,4117,0.000015,0.000015,0.000015,0.000000,1.07959E-05,0.000478,0.000007,-0.000470,-39.1,0.000008,0.7
52A-C,5,2,A,-,-,blank,,,2011-01-21,24,104.6,42.358356,2010-09-21,265823000,319985600,41259174,375176131,1.172478,1.172478,1.172478,1268,6922,0.000026,0.000026,0.000026,0.000001,2.22088E-05,,0.000026,,,,
52A-1.0c,5,2,A,1,0,control,,,2011-01-21,24,104.6,42.358356,2010-09-21,265823000,319985600,427023,3808448,0.011902,0.011902,0.011902,3851,39496,0.000149,0.000149,0.000149,0.000004,0.012329769,,0.000026,,,,
52A-1.1c,5,2,A,1,1,control,,,2011-01-21,24,104.6,42.358356,2010-09-21,265823000,319985600,1192709,10726396,0.033521,0.033521,0.033521,3874,38683,0.000146,0.000146,0.000146,0.000003,0.00432238,,0.000026,,,,
52A-1.0,5,2,A,1,0,Sample,,,2011-01-21,24,104.6,42.358356,2010-09-21,265823000,319985600,40845375,375827736,1.174515,1.174515,1.174515,1592,10157,0.000038,0.000038,0.000038,0.000001,3.25312E-05,0.000149,0.000026,-0.000137,-11.4,0.000012,1.0
52A-1.1,5,2,A,1,1,Sample,,,2011-01-21,24,104.6,42.358356,2010-09-21,265823000,319985600,45557776,384547263,1.201764,1.201764,1.201764,2606,16588,0.000062,0.000062,0.000062,0.000001,5.1923E-05,0.000146,0.000026,-0.000110,,,
52A-1.N,5,2,A,1,N,Sample,,,2011-01-21,24,104.6,42.358356,2010-09-21,265823000,319985600,37705127,343099705,1.072235,1.072235,1.072235,2582,17476,0.000066,0.000066,0.000066,0.000002,6.13102E-05,0.000148,0.000026,-0.000108,,,
52A-1.W,5,2,A,1,W,Sample,,,2011-01-21,24,104.7,42.398852,2010-09-21,265823000,319985600,35034025,312664136,0.977120,0.977119,0.977120,1969,13398,0.000050,0.000050,0.000050,0.000001,5.15795E-05,0.000148,0.000026,-0.000124,,,
52A-2.0c,5,2,A,2,0,control,,,2011-01-21,24,104.7,42.398852,2010-09-21,265823000,319985600,313999,2951523,0.009224,0.009224,0.009224,3645,36370,0.000137,0.000137,0.000137,0.000003,0.014616397,,0.000026,,,,
52A-2.1c,5,2,A,2,1,control,,,2011-01-21,24,104.7,42.398852,2010-09-21,265823000,319985600,106769,959247,0.002998,0.002998,0.002998,3943,42744,0.000161,0.000161,0.000161,0.000004,0.050908542,,0.000026,,,,
52A-2.0,5,2,A,2,0,Sample,,,2011-01-21,24,104.7,42.398852,2010-09-21,265823000,319985600,32938658,292876634,0.915281,0.915281,0.915281,3911,32474,0.000122,0.000122,0.000122,0.000003,0.000133454,0.000137,0.000026,-0.000041,-3.4,0.000096,8.0
52A-2.1,5,2,A,2,1,Sample,,,2011-01-21,24,104.7,42.398852,2010-09-21,265823000,319985600,44426385,388070277,1.212774,1.212774,1.212774,2872,20541,0.000077,0.000077,0.000077,0.000002,6.3712E-05,0.000161,0.000026,-0.000110,-9.2,0.000051,4.2
52A-2.S,5,2,A,2,S,Sample,,,2011-01-21,24,104.7,42.398852,2010-09-21,265823000,319985600,39599552,345246473,1.078944,1.078944,1.078944,10985,93561,0.000352,0.000352,0.000352,0.000008,0.000326108,0.000149,0.000026,0.000177,14.7,0.000326,27.2
52A-2.W,5,2,A,2,W,Sample,,,2011-01-21,24,104.7,42.398852,2010-09-21,265823000,319985600,42321451,372619431,1.164488,1.164488,1.164488,8457,71891,0.000270,0.000270,0.000270,0.000006,0.000232191,0.000149,0.000026,0.000095,7.9,0.000244,20.3
