"SampleID","Block","Time","Chamber","Frag","Pos","xE","yN"
"11A-1.O","1","1","A","1","O",642186.80727532,6074263.21749949
"11A-1.I","1","1","A","1","I",642186.718886973,6074263.30588783
"11A-1.S","1","1","A","1","S",642186.718886973,6074263.21749949
"11A-1.E","1","1","A","1","E",642186.80727532,6074263.30588783
"11A-2.O","1","1","A","2","O",642186.200581147,6074263.14919366
"11A-2.I","1","1","A","2","I",642186.425581147,6074263.37419366
"11A-2.S","1","1","A","2","S",642186.425581147,6074263.14919366
"11A-2.W","1","1","A","2","W",642186.200581147,6074263.37419366
"11A-3.O","1","1","A","3","O",642186.200581147,6074263.82419366
"11A-3.I","1","1","A","3","I",642186.425581147,6074263.59919366
"11A-3.N","1","1","A","3","N",642186.425581147,6074263.82419366
"11A-3.W","1","1","A","3","W",642186.200581147,6074263.59919366
"11A-4.O","1","1","A","4","O",642186.875581147,6074263.82419366
"11A-4.I","1","1","A","4","I",642186.650581147,6074263.59919366
"11A-4.N","1","1","A","4","N",642186.650581147,6074263.82419366
"11A-4.E","1","1","A","4","E",642186.875581147,6074263.59919366
"11B-1.O","1","1","B","1","O",642184.096389413,6074263.91304965
"11B-1.I","1","1","B","1","I",642184.184777761,6074264.001438
"11B-1.S","1","1","B","1","S",642184.184777761,6074263.91304965
"11B-1.W","1","1","B","1","W",642184.096389413,6074264.001438
"11B-2.O","1","1","B","2","O",642184.703083587,6074263.84474383
"11B-2.I","1","1","B","2","I",642184.478083587,6074264.06974383
"11B-2.S","1","1","B","2","S",642184.478083587,6074263.84474383
"11B-2.E","1","1","B","2","E",642184.703083587,6074264.06974383
"11B-3.O","1","1","B","3","O",642184.028083587,6074264.51974383
"11B-3.I","1","1","B","3","I",642184.253083587,6074264.29474383
"11B-3.N","1","1","B","3","N",642184.253083587,6074264.51974383
"11B-3.W","1","1","B","3","W",642184.028083587,6074264.29474383
"11B-4.O","1","1","B","4","O",642184.703083587,6074264.51974383
"11B-4.I","1","1","B","4","I",642184.478083587,6074264.29474383
"11B-4.N","1","1","B","4","N",642184.478083587,6074264.51974383
"11B-4.E","1","1","B","4","E",642184.703083587,6074264.29474383
"11C-1.O","1","1","C","1","O",642181.314878265,6074264.57606966
"11C-1.I","1","1","C","1","I",642181.403266613,6074264.48768132
"11C-1.N","1","1","C","1","N",642181.403266613,6074264.57606966
"11C-1.W","1","1","C","1","W",642181.314878265,6074264.48768132
"11C-2.O","1","1","C","2","O",642181.92157244,6074263.96937549
"11C-2.I","1","1","C","2","I",642181.696572439,6074264.19437549
"11C-2.S","1","1","C","2","S",642181.696572439,6074263.96937549
"11C-2.E","1","1","C","2","E",642181.92157244,6074264.19437549
"11C-3.O","1","1","C","3","O",642181.92157244,6074264.64437549
"11C-3.I","1","1","C","3","I",642181.696572439,6074264.41937549
"11C-3.N","1","1","C","3","N",642181.696572439,6074264.64437549
"11C-3.E","1","1","C","3","E",642181.92157244,6074264.41937549
"11C-4.O","1","1","C","4","O",642181.24657244,6074263.96937549
"11C-4.I","1","1","C","4","I",642181.47157244,6074264.19437549
"11C-4.S","1","1","C","4","S",642181.47157244,6074263.96937549
"11C-4.W","1","1","C","4","W",642181.24657244,6074264.19437549
"21A-1.O","2","1","A","1","O",642190.405673568,6074267.44266487
"21A-1.I","2","1","A","1","I",642190.31728522,6074267.53105322
"21A-1.S","2","1","A","1","S",642190.31728522,6074267.44266487
"21A-1.E","2","1","A","1","E",642190.405673568,6074267.53105322
"21A-2.O","2","1","A","2","O",642190.473979394,6074268.04935905
"21A-2.I","2","1","A","2","I",642190.248979394,6074267.82435905
"21A-2.N","2","1","A","2","N",642190.248979394,6074268.04935905
"21A-2.E","2","1","A","2","E",642190.473979394,6074267.82435905
"21A-3.O","2","1","A","3","O",642189.798979394,6074268.04935905
"21A-3.I","2","1","A","3","I",642190.023979394,6074267.82435905
"21A-3.N","2","1","A","3","N",642190.023979394,6074268.04935905
"21A-3.W","2","1","A","3","W",642189.798979394,6074267.82435905
"21A-4.O","2","1","A","4","O",642189.798979394,6074267.37435905
"21A-4.I","2","1","A","4","I",642190.023979394,6074267.59935905
"21A-4.S","2","1","A","4","S",642190.023979394,6074267.37435905
"21A-4.W","2","1","A","4","W",642189.798979394,6074267.59935905
"21B-1.O","2","1","B","1","O",642192.813750331,6074265.46987018
"21B-1.I","2","1","B","1","I",642192.725361983,6074265.55825853
"21B-1.S","2","1","B","1","S",642192.725361983,6074265.46987018
"21B-1.E","2","1","B","1","E",642192.813750331,6074265.55825853
"21B-2.O","2","1","B","2","O",642192.882056157,6074266.07656436
"21B-2.I","2","1","B","2","I",642192.657056157,6074265.85156436
"21B-2.N","2","1","B","2","N",642192.657056157,6074266.07656436
"21B-2.E","2","1","B","2","E",642192.882056157,6074265.85156436
"21B-3.O","2","1","B","3","O",642192.207056157,6074265.40156436
"21B-3.I","2","1","B","3","I",642192.432056157,6074265.62656436
"21B-3.S","2","1","B","3","S",642192.432056157,6074265.40156436
"21B-3.W","2","1","B","3","W",642192.207056157,6074265.62656436
"21B-4.O","2","1","B","4","O",642192.207056157,6074266.07656436
"21B-4.I","2","1","B","4","I",642192.432056157,6074265.85156436
"21B-4.N","2","1","B","4","N",642192.432056157,6074266.07656436
"21B-4.W","2","1","B","4","W",642192.207056157,6074265.85156436
"21C-1.O","2","1","C","1","O",642191.766464777,6074267.43126111
"21C-1.I","2","1","C","1","I",642191.678076429,6074267.34287276
"21C-1.N","2","1","C","1","N",642191.678076429,6074267.43126111
"21C-1.E","2","1","C","1","E",642191.766464777,6074267.34287276
"21C-2.O","2","1","C","2","O",642191.159770603,6074266.82456694
"21C-2.I","2","1","C","2","I",642191.384770603,6074267.04956694
"21C-2.S","2","1","C","2","S",642191.384770603,6074266.82456694
"21C-2.W","2","1","C","2","W",642191.159770603,6074267.04956694
"21C-3.O","2","1","C","3","O",642191.159770603,6074267.49956694
"21C-3.I","2","1","C","3","I",642191.384770603,6074267.27456694
"21C-3.N","2","1","C","3","N",642191.384770603,6074267.49956694
"21C-3.W","2","1","C","3","W",642191.159770603,6074267.27456694
"21C-4.O","2","1","C","4","O",642191.834770603,6074266.82456694
"21C-4.I","2","1","C","4","I",642191.609770603,6074267.04956694
"21C-4.S","2","1","C","4","S",642191.609770603,6074266.82456694
"21C-4.E","2","1","C","4","E",642191.834770603,6074267.04956694
"31A-1.O","3","1","A","1","O",642181.954468162,6074273.11443012
"31A-1.I","3","1","A","1","I",642182.04285651,6074273.02604177
"31A-1.N","3","1","A","1","N",642182.04285651,6074273.11443012
"31A-1.W","3","1","A","1","W",642181.954468162,6074273.02604177
"31A-2.O","3","1","A","2","O",642182.561162336,6074273.18273595
"31A-2.I","3","1","A","2","I",642182.336162336,6074272.95773594
"31A-2.N","3","1","A","2","N",642182.336162336,6074273.18273595
"31A-2.E","3","1","A","2","E",642182.561162336,6074272.95773594
"31A-3.O","3","1","A","3","O",642181.886162336,6074272.50773594
"31A-3.I","3","1","A","3","I",642182.111162336,6074272.73273594
"31A-3.S","3","1","A","3","S",642182.111162336,6074272.50773594
"31A-3.W","3","1","A","3","W",642181.886162336,6074272.73273594
"31A-4.O","3","1","A","4","O",642182.561162336,6074272.50773594
"31A-4.I","3","1","A","4","I",642182.336162336,6074272.73273594
"31A-4.S","3","1","A","4","S",642182.336162336,6074272.50773594
"31A-4.E","3","1","A","4","E",642182.561162336,6074272.73273594
"31B-1.O","3","1","B","1","O",642185.089012223,6074270.31194323
"31B-1.I","3","1","B","1","I",642185.000623876,6074270.22355488
"31B-1.N","3","1","B","1","N",642185.000623876,6074270.31194323
"31B-1.E","3","1","B","1","E",642185.089012223,6074270.22355488
"31B-2.O","3","1","B","2","O",642184.48231805,6074269.70524905
"31B-2.I","3","1","B","2","I",642184.70731805,6074269.93024905
"31B-2.S","3","1","B","2","S",642184.70731805,6074269.70524905
"31B-2.W","3","1","B","2","W",642184.48231805,6074269.93024905
"31B-3.O","3","1","B","3","O",642185.157318049,6074269.70524905
"31B-3.I","3","1","B","3","I",642184.93231805,6074269.93024905
"31B-3.S","3","1","B","3","S",642184.93231805,6074269.70524905
"31B-3.E","3","1","B","3","E",642185.157318049,6074269.93024905
"31B-4.O","3","1","B","4","O",642184.48231805,6074270.38024905
"31B-4.I","3","1","B","4","I",642184.70731805,6074270.15524905
"31B-4.N","3","1","B","4","N",642184.70731805,6074270.38024905
"31B-4.W","3","1","B","4","W",642184.48231805,6074270.15524905
"31C-1.O","3","1","C","1","O",642187.558053054,6074272.32130623
"31C-1.I","3","1","C","1","I",642187.469664706,6074272.40969457
"31C-1.S","3","1","C","1","S",642187.469664706,6074272.32130623
"31C-1.E","3","1","C","1","E",642187.558053054,6074272.40969457
"31C-2.O","3","1","C","2","O",642187.62635888,6074272.9280004
"31C-2.I","3","1","C","2","I",642187.40135888,6074272.7030004
"31C-2.N","3","1","C","2","N",642187.40135888,6074272.9280004
"31C-2.E","3","1","C","2","E",642187.62635888,6074272.7030004
"31C-3.O","3","1","C","3","O",642186.95135888,6074272.9280004
"31C-3.I","3","1","C","3","I",642187.17635888,6074272.7030004
"31C-3.N","3","1","C","3","N",642187.17635888,6074272.9280004
"31C-3.W","3","1","C","3","W",642186.95135888,6074272.7030004
"31C-4.O","3","1","C","4","O",642186.95135888,6074272.2530004
"31C-4.I","3","1","C","4","I",642187.17635888,6074272.4780004
"31C-4.S","3","1","C","4","S",642187.17635888,6074272.2530004
"31C-4.W","3","1","C","4","W",642186.95135888,6074272.4780004
"41A-1.O","4","1","A","1","O",642181.736676438,6074284.59328985
"41A-1.I","4","1","A","1","I",642181.64828809,6074284.6816782
"41A-1.S","4","1","A","1","S",642181.64828809,6074284.59328985
"41A-1.E","4","1","A","1","E",642181.736676438,6074284.6816782
"41A-2.O","4","1","A","2","O",642181.804982264,6074285.19998402
"41A-2.I","4","1","A","2","I",642181.579982264,6074284.97498402
"41A-2.N","4","1","A","2","N",642181.579982264,6074285.19998402
"41A-2.E","4","1","A","2","E",642181.804982264,6074284.97498402
"41A-3.O","4","1","A","3","O",642181.129982264,6074284.52498402
"41A-3.I","4","1","A","3","I",642181.354982264,6074284.74998402
"41A-3.S","4","1","A","3","S",642181.354982264,6074284.52498402
"41A-3.W","4","1","A","3","W",642181.129982264,6074284.74998402
"41A-4.O","4","1","A","4","O",642181.129982264,6074285.19998402
"41A-4.I","4","1","A","4","I",642181.354982264,6074284.97498402
"41A-4.N","4","1","A","4","N",642181.354982264,6074285.19998402
"41A-4.W","4","1","A","4","W",642181.129982264,6074284.97498402
"41B-1.O","4","1","B","1","O",642183.138101507,6074285.21143253
"41B-1.I","4","1","B","1","I",642183.049713159,6074285.12304418
"41B-1.N","4","1","B","1","N",642183.049713159,6074285.21143253
"41B-1.E","4","1","B","1","E",642183.138101507,6074285.12304418
"41B-2.O","4","1","B","2","O",642182.531407333,6074284.60473835
"41B-2.I","4","1","B","2","I",642182.756407333,6074284.82973835
"41B-2.S","4","1","B","2","S",642182.756407333,6074284.60473835
"41B-2.W","4","1","B","2","W",642182.531407333,6074284.82973835
"41B-3.O","4","1","B","3","O",642182.531407333,6074285.27973835
"41B-3.I","4","1","B","3","I",642182.756407333,6074285.05473835
"41B-3.N","4","1","B","3","N",642182.756407333,6074285.27973835
"41B-3.W","4","1","B","3","W",642182.531407333,6074285.05473835
"41B-4.O","4","1","B","4","O",642183.206407333,6074284.60473835
"41B-4.I","4","1","B","4","I",642182.981407333,6074284.82973835
"41B-4.S","4","1","B","4","S",642182.981407333,6074284.60473835
"41B-4.E","4","1","B","4","E",642183.206407333,6074284.82973835
"41C-1.O","4","1","C","1","O",642180.041359054,6074284.71722592
"41C-1.I","4","1","C","1","I",642179.952970707,6074284.80561426
"41C-1.S","4","1","C","1","S",642179.952970707,6074284.71722592
"41C-1.E","4","1","C","1","E",642180.041359054,6074284.80561426
"41C-2.O","4","1","C","2","O",642180.10966488,6074285.32392009
"41C-2.I","4","1","C","2","I",642179.88466488,6074285.09892009
"41C-2.N","4","1","C","2","N",642179.88466488,6074285.32392009
"41C-2.E","4","1","C","2","E",642180.10966488,6074285.09892009
"41C-3.O","4","1","C","3","O",642179.43466488,6074285.32392009
"41C-3.I","4","1","C","3","I",642179.65966488,6074285.09892009
"41C-3.N","4","1","C","3","N",642179.65966488,6074285.32392009
"41C-3.W","4","1","C","3","W",642179.43466488,6074285.09892009
"41C-4.O","4","1","C","4","O",642179.43466488,6074284.64892009
"41C-4.I","4","1","C","4","I",642179.65966488,6074284.87392009
"41C-4.S","4","1","C","4","S",642179.65966488,6074284.64892009
"41C-4.W","4","1","C","4","W",642179.43466488,6074284.87392009
"51A-1.O","5","1","A","1","O",642167.570074038,6074302.84419975
"51A-1.I","5","1","A","1","I",642167.658462386,6074302.9325881
"51A-1.S","5","1","A","1","S",642167.658462386,6074302.84419975
"51A-1.W","5","1","A","1","W",642167.570074038,6074302.9325881
"51A-2.O","5","1","A","2","O",642168.176768212,6074302.77589392
"51A-2.I","5","1","A","2","I",642167.951768212,6074303.00089393
"51A-2.S","5","1","A","2","S",642167.951768212,6074302.77589392
"51A-2.E","5","1","A","2","E",642168.176768212,6074303.00089393
"51A-3.O","5","1","A","3","O",642168.176768212,6074303.45089393
"51A-3.I","5","1","A","3","I",642167.951768212,6074303.22589392
"51A-3.N","5","1","A","3","N",642167.951768212,6074303.45089393
"51A-3.E","5","1","A","3","E",642168.176768212,6074303.22589392
"51A-4.O","5","1","A","4","O",642167.501768212,6074303.45089393
"51A-4.I","5","1","A","4","I",642167.726768212,6074303.22589392
"51A-4.N","5","1","A","4","N",642167.726768212,6074303.45089393
"51A-4.W","5","1","A","4","W",642167.501768212,6074303.22589392
"51B-1.O","5","1","B","1","O",642164.930734719,6074302.91615766
"51B-1.I","5","1","B","1","I",642165.019123066,6074302.82776931
"51B-1.N","5","1","B","1","N",642165.019123066,6074302.91615766
"51B-1.W","5","1","B","1","W",642164.930734719,6074302.82776931
"51B-2.O","5","1","B","2","O",642165.537428892,6074302.98446348
"51B-2.I","5","1","B","2","I",642165.312428892,6074302.75946348
"51B-2.N","5","1","B","2","N",642165.312428892,6074302.98446348
"51B-2.E","5","1","B","2","E",642165.537428892,6074302.75946348
"51B-3.O","5","1","B","3","O",642165.537428892,6074302.30946348
"51B-3.I","5","1","B","3","I",642165.312428892,6074302.53446348
"51B-3.S","5","1","B","3","S",642165.312428892,6074302.30946348
"51B-3.E","5","1","B","3","E",642165.537428892,6074302.53446348
"51B-4.O","5","1","B","4","O",642164.862428892,6074302.30946348
"51B-4.I","5","1","B","4","I",642165.087428892,6074302.53446348
"51B-4.S","5","1","B","4","S",642165.087428892,6074302.30946348
"51B-4.W","5","1","B","4","W",642164.862428892,6074302.53446348
"51C-1.O","5","1","C","1","O",642169.996977378,6074302.22449063
"51C-1.I","5","1","C","1","I",642169.90858903,6074302.31287897
"51C-1.S","5","1","C","1","S",642169.90858903,6074302.22449063
"51C-1.E","5","1","C","1","E",642169.996977378,6074302.31287897
"51C-2.O","5","1","C","2","O",642170.065283204,6074302.8311848
"51C-2.I","5","1","C","2","I",642169.840283204,6074302.6061848
"51C-2.N","5","1","C","2","N",642169.840283204,6074302.8311848
"51C-2.E","5","1","C","2","E",642170.065283204,6074302.6061848
"51C-3.O","5","1","C","3","O",642169.390283204,6074302.1561848
"51C-3.I","5","1","C","3","I",642169.615283204,6074302.3811848
"51C-3.S","5","1","C","3","S",642169.615283204,6074302.1561848
"51C-3.W","5","1","C","3","W",642169.390283204,6074302.3811848
"51C-4.O","5","1","C","4","O",642169.390283204,6074302.8311848
"51C-4.I","5","1","C","4","I",642169.615283204,6074302.6061848
"51C-4.N","5","1","C","4","N",642169.615283204,6074302.8311848
"51C-4.W","5","1","C","4","W",642169.390283204,6074302.6061848
"61A-1.O","6","1","A","1","O",642185.478647687,6074375.28289825
"61A-1.I","6","1","A","1","I",642185.567036035,6074375.3712866
"61A-1.S","6","1","A","1","S",642185.567036035,6074375.28289825
"61A-1.W","6","1","A","1","W",642185.478647687,6074375.3712866
"61A-2.O","6","1","A","2","O",642186.085341861,6074375.21459243
"61A-2.I","6","1","A","2","I",642185.860341861,6074375.43959243
"61A-2.S","6","1","A","2","S",642185.860341861,6074375.21459243
"61A-2.E","6","1","A","2","E",642186.085341861,6074375.43959243
"61A-3.O","6","1","A","3","O",642185.410341861,6074375.88959243
"61A-3.I","6","1","A","3","I",642185.635341861,6074375.66459243
"61A-3.N","6","1","A","3","N",642185.635341861,6074375.88959243
"61A-3.W","6","1","A","3","W",642185.410341861,6074375.66459243
"61A-4.O","6","1","A","4","O",642186.085341861,6074375.88959243
"61A-4.I","6","1","A","4","I",642185.860341861,6074375.66459243
"61A-4.N","6","1","A","4","N",642185.860341861,6074375.88959243
"61A-4.E","6","1","A","4","E",642186.085341861,6074375.66459243
"61B-1.O","6","1","B","1","O",642187.033561506,6074377.08523068
"61B-1.I","6","1","B","1","I",642186.945173158,6074376.99684234
"61B-1.N","6","1","B","1","N",642186.945173158,6074377.08523068
"61B-1.E","6","1","B","1","E",642187.033561506,6074376.99684234
"61B-2.O","6","1","B","2","O",642187.101867332,6074376.47853651
"61B-2.I","6","1","B","2","I",642186.876867332,6074376.70353651
"61B-2.S","6","1","B","2","S",642186.876867332,6074376.47853651
"61B-2.E","6","1","B","2","E",642187.101867332,6074376.70353651
"61B-3.O","6","1","B","3","O",642186.426867332,6074377.15353651
"61B-3.I","6","1","B","3","I",642186.651867332,6074376.92853651
"61B-3.N","6","1","B","3","N",642186.651867332,6074377.15353651
"61B-3.W","6","1","B","3","W",642186.426867332,6074376.92853651
"61B-4.O","6","1","B","4","O",642186.426867332,6074376.47853651
"61B-4.I","6","1","B","4","I",642186.651867332,6074376.70353651
"61B-4.S","6","1","B","4","S",642186.651867332,6074376.47853651
"61B-4.W","6","1","B","4","W",642186.426867332,6074376.70353651
"61C-1.O","6","1","C","1","O",642188.55637786,6074377.31890966
"61C-1.I","6","1","C","1","I",642188.644766207,6074377.40729801
"61C-1.S","6","1","C","1","S",642188.644766207,6074377.31890966
"61C-1.W","6","1","C","1","W",642188.55637786,6074377.40729801
"61C-2.O","6","1","C","2","O",642188.488072033,6074377.92560383
"61C-2.I","6","1","C","2","I",642188.713072033,6074377.70060383
"61C-2.N","6","1","C","2","N",642188.713072033,6074377.92560383
"61C-2.W","6","1","C","2","W",642188.488072033,6074377.70060383
"61C-3.O","6","1","C","3","O",642189.163072033,6074377.25060383
"61C-3.I","6","1","C","3","I",642188.938072033,6074377.47560383
"61C-3.S","6","1","C","3","S",642188.938072033,6074377.25060383
"61C-3.E","6","1","C","3","E",642189.163072033,6074377.47560383
"61C-4.O","6","1","C","4","O",642189.163072033,6074377.92560383
"61C-4.I","6","1","C","4","I",642188.938072033,6074377.70060383
"61C-4.N","6","1","C","4","N",642188.938072033,6074377.92560383
"61C-4.E","6","1","C","4","E",642189.163072033,6074377.70060383
"71A-1.O","7","1","A","1","O",642102.484716994,6074228.04899343
"71A-1.I","7","1","A","1","I",642102.396328646,6074228.13738177
"71A-1.S","7","1","A","1","S",642102.396328646,6074228.04899343
"71A-1.E","7","1","A","1","E",642102.484716994,6074228.13738177
"71A-2.O","7","1","A","2","O",642102.55302282,6074228.6556876
"71A-2.I","7","1","A","2","I",642102.32802282,6074228.4306876
"71A-2.N","7","1","A","2","N",642102.32802282,6074228.6556876
"71A-2.E","7","1","A","2","E",642102.55302282,6074228.4306876
"71A-3.O","7","1","A","3","O",642101.87802282,6074227.9806876
"71A-3.I","7","1","A","3","I",642102.10302282,6074228.2056876
"71A-3.S","7","1","A","3","S",642102.10302282,6074227.9806876
"71A-3.W","7","1","A","3","W",642101.87802282,6074228.2056876
"71A-4.O","7","1","A","4","O",642101.87802282,6074228.6556876
"71A-4.I","7","1","A","4","I",642102.10302282,6074228.4306876
"71A-4.N","7","1","A","4","N",642102.10302282,6074228.6556876
"71A-4.W","7","1","A","4","W",642101.87802282,6074228.4306876
"71B-1.O","7","1","B","1","O",642104.447629576,6074228.41611151
"71B-1.I","7","1","B","1","I",642104.359241229,6074228.50449985
"71B-1.S","7","1","B","1","S",642104.359241229,6074228.41611151
"71B-1.E","7","1","B","1","E",642104.447629576,6074228.50449985
"71B-2.O","7","1","B","2","O",642103.840935402,6074229.02280568
"71B-2.I","7","1","B","2","I",642104.065935402,6074228.79780568
"71B-2.N","7","1","B","2","N",642104.065935402,6074229.02280568
"71B-2.W","7","1","B","2","W",642103.840935402,6074228.79780568
"71B-3.O","7","1","B","3","O",642103.840935402,6074228.34780568
"71B-3.I","7","1","B","3","I",642104.065935402,6074228.57280568
"71B-3.S","7","1","B","3","S",642104.065935402,6074228.34780568
"71B-3.W","7","1","B","3","W",642103.840935402,6074228.57280568
"71B-4.O","7","1","B","4","O",642104.515935402,6074229.02280568
"71B-4.I","7","1","B","4","I",642104.290935402,6074228.79780568
"71B-4.N","7","1","B","4","N",642104.290935402,6074229.02280568
"71B-4.E","7","1","B","4","E",642104.515935402,6074228.79780568
"71C-1.O","7","1","C","1","O",642103.725306456,6074226.90364519
"71C-1.I","7","1","C","1","I",642103.813694804,6074226.99203354
"71C-1.S","7","1","C","1","S",642103.813694804,6074226.90364519
"71C-1.W","7","1","C","1","W",642103.725306456,6074226.99203354
"71C-2.O","7","1","C","2","O",642104.33200063,6074227.51033937
"71C-2.I","7","1","C","2","I",642104.10700063,6074227.28533936
"71C-2.N","7","1","C","2","N",642104.10700063,6074227.51033937
"71C-2.E","7","1","C","2","E",642104.33200063,6074227.28533936
"71C-3.O","7","1","C","3","O",642104.33200063,6074226.83533936
"71C-3.I","7","1","C","3","I",642104.10700063,6074227.06033937
"71C-3.S","7","1","C","3","S",642104.10700063,6074226.83533936
"71C-3.E","7","1","C","3","E",642104.33200063,6074227.06033937
"71C-4.O","7","1","C","4","O",642103.65700063,6074227.51033937
